nodeId:ID,:LABEL,name,ma_dieu,phien_ban,noi_dung
dieu_62_2013,DieuLuat,"Điều 62. Thu hồi đất để phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng",62.0,2013.0,"Điều 62.

Thu hồi đất để phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng
Nhà nước thu hồi đất để phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng trong các trường hợp
sau đây:
1. Thực hiện các dự án quan trọng quốc gia do Quốc hội quyết định chủ trương đầu tư mà phải thu hồi
đất;
2. Thực hiện các dự án do Thủ tướng Chính phủ chấp thuận, quyết định đầu tư mà phải thu hồi đất, bao
gồm:
a) Dự án xây dựng khu công nghiệp, khu chế xuất, khu công nghệ cao, khu kinh tế; khu đô thị mới, dự
án đầu tư bằng nguồn vốn hỗ trợ phát triển chính thức (ODA);
b) Dự án xây dựng trụ sở cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội ở trung ương;
trụ sở của tổ chức nước ngoài có chức năng ngoại giao; công trình di tích lịch sử - văn hóa, danh lam
thắng cảnh được xếp hạng, công viên, quảng trường, tượng đài, bia tưởng niệm, công trình sự nghiệp
công cấp quốc gia;
c) Dự án xây dựng kết cấu hạ tầng kỹ thuật cấp quốc gia gồm giao thông, thủy lợi, cấp nước, thoát
nước, điện lực, thông tin liên lạc; hệ thống dẫn, chứa xăng dầu, khí đốt; kho dự trữ quốc gia; công trình
thu gom, xử lý chất thải;
3. Thực hiện các dự án do Hội đồng nhân dân cấp tỉnh chấp thuận mà phải thu hồi đất bao gồm:
a) Dự án xây dựng trụ sở cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội; công trình di
tích lịch sử - văn hóa, danh lam thắng cảnh được xếp hạng, công viên, quảng trường, tượng đài, bia
tưởng niệm, công trình sự nghiệp công cấp địa phương;
b) Dự án xây dựng kết cấu hạ tầng kỹ thuật của địa phương gồm giao thông, thủy lợi, cấp nước, thoát
nước, điện lực, thông tin liên lạc, chiếu sáng đô thị; công trình thu gom, xử lý chất thải;
c) Dự án xây dựng công trình phục vụ sinh hoạt chung của cộng đồng dân cư; dự án tái định cư, nhà ở
cho sinh viên, nhà ở xã hội, nhà ở công vụ; xây dựng công trình của cơ sở tôn giáo; khu văn hóa, thể
thao, vui chơi giải trí phục vụ công cộng; chợ; nghĩa trang, nghĩa địa, nhà tang lễ, nhà hỏa táng;
d) Dự án xây dựng khu đô thị mới, khu dân cư nông thôn mới; chỉnh trang đô thị, khu dân cư nông thôn;
cụm công nghiệp; khu sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung; dự án phát triển
rừng phòng hộ, rừng đặc dụng;
đ) Dự án khai thác khoáng sản được cơ quan có thẩm quyền cấp phép, trừ trường hợp khai thác khoáng
sản làm vật liệu xây dựng thông thường, than bùn, khoáng sản tại các khu vực có khoáng sản phân tán,
nhỏ lẻ và khai thác tận thu khoáng sản."
chuthe_hdndcapptinh,ChuThe,Hội đồng nhân dân cấp tỉnh,,,
khainiem_duanquantrongquocgia,KhaiNiem,dự án quan trọng quốc gia,,,
khainiem_khukinhte,KhaiNiem,khu kinh tế,,,
khainiem_khudothimoi,KhaiNiem,khu đô thị mới,,,
khainiem_vonoda,KhaiNiem,nguồn vốn hỗ trợ phát triển chính thức (ODA),,,
khainiem_trusocoquannhanuoc,KhaiNiem,trụ sở cơ quan nhà nước,,,
khainiem_tochucchinhchi,KhaiNiem,tổ chức chính trị,,,
khainiem_tochucchinhchixahoi,KhaiNiem,tổ chức chính trị - xã hội,,,
khainiem_tochucnuocngoaichucnangngoaigiao,KhaiNiem,tổ chức nước ngoài có chức năng ngoại giao,,,
khainiem_congtrinhditichlichsuvanhoa,KhaiNiem,công trình di tích lịch sử - văn hóa,,,
khainiem_danhlamthangcanh,KhaiNiem,danh lam thắng cảnh,,,
khainiem_congvien,KhaiNiem,công viên,,,
khainiem_quangtruong,KhaiNiem,quảng trường,,,
khainiem_tuongdai,KhaiNiem,tượng đài,,,
khainiem_biatuongniem,KhaiNiem,bia tưởng niệm,,,
khainiem_congtrinhsunghiepcongcapquocgia,KhaiNiem,công trình sự nghiệp công cấp quốc gia,,,
khainiem_ketcauhagtangkythuatcapquocgia,KhaiNiem,kết cấu hạ tầng kỹ thuật cấp quốc gia,,,
khainiem_giaothong,KhaiNiem,giao thông,,,
khainiem_thuyloi,KhaiNiem,thủy lợi,,,
khainiem_capnuoc,KhaiNiem,cấp nước,,,
khainiem_thoatnuoc,KhaiNiem,thoát nước,,,
khainiem_dienluc,KhaiNiem,điện lực,,,
khainiem_thongtinlienlac,KhaiNiem,thông tin liên lạc,,,
khainiem_hethongdanchuaxangdaukhidot,KhaiNiem,"hệ thống dẫn, chứa xăng dầu, khí đốt",,,
khainiem_khodutruquocgia,KhaiNiem,kho dự trữ quốc gia,,,
khainiem_congtrinhthugomxulychatthai,KhaiNiem,"công trình thu gom, xử lý chất thải",,,
khainiem_congtrinhsunghiepcongcapdiaohoung,KhaiNiem,công trình sự nghiệp công cấp địa phương,,,
khainiem_chieu_sangdothi,KhaiNiem,chiếu sáng đô thị,,,
khainiem_congtrinhphucvusinhhoatchung,KhaiNiem,công trình phục vụ sinh hoạt chung của cộng đồng dân cư,,,
khainiem_duantaidinhcu,KhaiNiem,dự án tái định cư,,,
khainiem_nhaocho_sinhvien,KhaiNiem,nhà ở cho sinh viên,,,
khainiem_nhaoxahoi,KhaiNiem,nhà ở xã hội,,,
khainiem_nhaoocongvu,KhaiNiem,nhà ở công vụ,,,
khainiem_congtrinhcosotoniao,KhaiNiem,công trình của cơ sở tôn giáo,,,
khainiem_khuvahoathethao,KhaiNiem,"khu văn hóa, thể thao",,,
khainiem_vuichoigiaitri,KhaiNiem,vui chơi giải trí,,,
khainiem_cho,KhaiNiem,chợ,,,
khainiem_nghiatrangnghiadia,KhaiNiem,"nghĩa trang, nghĩa địa",,,
khainiem_nhatanglenhanhottang,KhaiNiem,"nhà tang lễ, nhà hỏa táng",,,
khainiem_khudothimoikhudancunongthonmoi,KhaiNiem,"khu đô thị mới, khu dân cư nông thôn mới",,,
khainiem_chinhtrangdothikhudancunongthon,KhaiNiem,"chỉnh trang đô thị, khu dân cư nông thôn",,,
khainiem_khusanxuatchebiennongsan,KhaiNiem,"khu sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung",,,
khainiem_duanphattrienrungphongho,KhaiNiem,dự án phát triển rừng phòng hộ,,,
khainiem_duanphattrienrungdacdung,KhaiNiem,dự án phát triển rừng đặc dụng,,,
khainiem_khaithackhoangsan,KhaiNiem,khai thác khoáng sản,,,
dieu_76_2013,DieuLuat,"Điều 76. Bồi thường chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng",76.0,2013.0,"Điều 76.

Bồi thường chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất vì mục đích quốc
phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng
1. Các trường hợp không được bồi thường về đất nhưng được bồi thường chi phí đầu tư vào đất còn
lại khi Nhà nước thu hồi đất bao gồm:
a) Đất được Nhà nước giao không thu tiền sử dụng đất, trừ trường hợp đất nông nghiệp được Nhà
nước giao cho hộ gia đình, cá nhân quy định tại  khoản 1 Điều 54 của Luật này ; about:blank
b) Đất được Nhà nước giao cho tổ chức thuộc trường hợp có thu tiền sử dụng đất nhưng được miễn
tiền sử dụng đất;
c) Đất được Nhà nước cho thuê trả tiền thuê đất hàng năm; đất thuê trả tiền thuê đất một lần cho cả
thời gian thuê nhưng được miễn tiền thuê đất, trừ trường hợp hộ gia đình, cá nhân sử dụng đất thuê do
thực hiện chính sách đối với người có công với cách mạng;
d) Đất nông nghiệp thuộc quỹ đất công ích của xã, phường, thị trấn;
đ) Đất nhận khoán để sản xuất nông lâm nghiệp, nuôi trồng thủy sản, làm muối.
2. Chính phủ quy định chi tiết Điều này ."
khainiem_chidautuvaodat,KhaiNiem,Chi phí đầu tư vào đất,,,
dieu_140_2013,DieuLuat,Điều 140. Đất có mặt nước ven biển,140.0,2013.0,"Điều 140.

Đất có mặt nước ven biển
1. Đất có mặt nước ven biển được Nhà nước cho thuê đối với tổ chức kinh tế, hộ gia đình, cá nhân,
người Việt Nam định cư ở nước ngoài, doanh nghiệp có vốn đầu tư nước ngoài để sử dụng vào mục
đích nuôi trồng thủy sản, sản xuất nông nghiệp, lâm nghiệp, làm muối, phi nông nghiệp.
2. Việc sử dụng đất có mặt nước ven biển theo quy định sau đây: about:blank
a) Đúng quy hoạch, kế hoạch sử dụng đất đã được cơ quan nhà nước có thẩm quyền phê duyệt;
b) Bảo vệ đất, làm tăng sự bồi tụ đất ven biển;
c) Bảo vệ hệ sinh thái, môi trường và cảnh quan;
d) Không cản trở việc bảo vệ an ninh quốc gia và giao thông trên biển."
dieu_189_2013,DieuLuat,"Điều 189. Điều kiện bán, mua tài sản gắn liền với đất được Nhà nước cho thuê thu tiền thuê đất hàng năm",189.0,2013.0,"Điều 189.

Điều kiện bán, mua tài sản gắn liền với đất được Nhà nước cho thuê thu tiền thuê đất
hàng năm
1. Tổ chức kinh tế, hộ gia đình, cá nhân, người Việt Nam định cư ở nước ngoài, doanh nghiệp có vốn
đầu tư nước ngoài được bán tài sản gắn liền với đất thuê của Nhà nước khi có đủ các điều kiện sau
đây:
a) Tài sản gắn liền với đất thuê được tạo lập hợp pháp theo quy định của pháp luật;
b) Đã hoàn thành việc xây dựng theo đúng quy hoạch xây dựng chi tiết và dự án đầu tư đã được phê
duyệt, chấp thuận.
2. Người mua tài sản gắn liền với đất thuê phải bảo đảm các điều kiện sau đây:
a) Có năng lực tài chính để thực hiện dự án đầu tư;
b) Có ngành nghề kinh doanh phù hợp với dự án đầu tư;
c) Không vi phạm quy định của pháp luật về đất đai đối với trường hợp đã được Nhà nước giao đất,
cho thuê đất để thực hiện dự án trước đó.
3. Người mua tài sản được Nhà nước tiếp tục cho thuê đất trong thời hạn sử dụng đất còn lại theo giá
đất cụ thể, sử dụng đất đúng mục đích đã được xác định trong dự án.
4. Đối với trường hợp thuê đất để thực hiện dự án xây dựng kinh doanh kết cấu hạ tầng thì thực hiện
theo quy định tại  Điều 194 của Luật này ."
dieukien_taisanganlienvoithue,DieuKien,Tài sản gắn liền với đất thuê được tạo lập hợp pháp theo quy định của pháp luật,,,
dieukien_conangluoctaichinh,DieuKien,Có năng lực tài chính để thực hiện dự án đầu tư,,,
dieukien_congnhangnghekinhdoanhphuhop,DieuKien,Có ngành nghề kinh doanh phù hợp với dự án đầu tư,,,
dieukien_khongviphamquydinh,DieuKien,"Không vi phạm quy định của pháp luật về đất đai đối với trường hợp đã được Nhà nước giao đất, cho thuê đất để thực hiện dự án trước đó",,,
dieu_6_2013,DieuLuat,Điều 6. Nguyên tắc sử dụng đất,6.0,2013.0,"Điều 6.

Nguyên tắc sử dụng đất
1. Đúng quy hoạch, kế hoạch sử dụng đất và đúng mục đích sử dụng đất. about:blank
. Tiết kiệm, có hiệu quả, bảo vệ môi trường và không làm tổn hại đến lợi ích chính đáng của người sử
dụng đất xung quanh.
3. Người sử dụng đất thực hiện quyền, nghĩa vụ của mình trong thời hạn sử dụng đất theo quy định của
Luật này và quy định khác của pháp luật có liên quan."
hanhviphaply_dungquydinh,HanhViPhapLy,"Đúng quy hoạch, kế hoạch sử dụng đất và đúng mục đích sử dụng đất",,,
hanhviphaply_tietkiemhieuqua,HanhViPhapLy,"Tiết kiệm, có hiệu quả, bảo vệ môi trường và không làm tổn hại đến lợi ích chính đáng của người sử dụng đất xung quanh",,,
dieu_57_2013,DieuLuat,Điều 57. Chuyển mục đích sử dụng đất,57.0,2013.0,"Điều 57.

Chuyển mục đích sử dụng đất
1. Các trường hợp chuyển mục đích sử dụng đất phải được phép của cơ quan nhà nước có thẩm quyền
bao gồm:
a) Chuyển đất trồng lúa sang đất trồng cây lâu năm, đất trồng rừng, đất nuôi trồng thủy sản, đất làm
muối;
b) Chuyển đất trồng cây hàng năm khác sang đất nuôi trồng thủy sản nước mặn, đất làm muối, đất
nuôi trồng thủy sản dưới hình thức ao, hồ, đầm;
c) Chuyển đất rừng đặc dụng, đất rừng phòng hộ, đất rừng sản xuất sang sử dụng vào mục đích khác
trong nhóm đất nông nghiệp;
d) Chuyển đất nông nghiệp sang đất phi nông nghiệp;
đ) Chuyển đất phi nông nghiệp được Nhà nước giao đất không thu tiền sử dụng đất sang đất phi nông
nghiệp được Nhà nước giao đất có thu tiền sử dụng đất hoặc thuê đất;
e) Chuyển đất phi nông nghiệp không phải là đất ở sang đất ở; about:blank
g) Chuyển đất xây dựng công trình sự nghiệp, đất sử dụng vào mục đích công cộng có mục đích kinh
doanh, đất sản xuất, kinh doanh phi nông nghiệp không phải là đất thương mại, dịch vụ sang đất
thương mại, dịch vụ; chuyển đất thương mại, dịch vụ, đất xây dựng công trình sự nghiệp sang đất cơ
sở sản xuất phi nông nghiệp.
2. Khi chuyển mục đích sử dụng đất theo quy định tại khoản 1 Điều này thì người sử dụng đất phải
thực hiện nghĩa vụ tài chính theo quy định của pháp luật; chế độ sử dụng đất, quyền và nghĩa vụ của
người sử dụng đất được áp dụng theo loại đất sau khi được chuyển mục đích sử dụng."
dieukien_duocphepcuacoquannhanuoc,DieuKien,Được phép của cơ quan nhà nước có thẩm quyền,,,
khainiem_dattrongcayhangnamkhac,KhaiNiem,Đất trồng cây hàng năm khác,,,
khainiem_datnuoitrongthuysannuocman,KhaiNiem,Đất nuôi trồng thủy sản nước mặn,,,
khainiem_datnuoitrongthuysanduoihinhthucaohodam,KhaiNiem,"Đất nuôi trồng thủy sản dưới hình thức ao, hồ, đầm",,,
khainiem_datphinongnghiepkhongthutien,KhaiNiem,Đất phi nông nghiệp được Nhà nước giao đất không thu tiền sử dụng đất,,,
khainiem_datphinongnghiepcothutien,KhaiNiem,Đất phi nông nghiệp được Nhà nước giao đất có thu tiền sử dụng đất,,,
khainiem_datphisongnghiepdatothue,KhaiNiem,Đất phi nông nghiệp được Nhà nước giao đất thuê đất,,,
khainiem_datophinongnghiep,KhaiNiem,Đất phi nông nghiệp không phải là đất ở,,,
khainiem_datsudungvaomucdichconng,KhaiNiem,Đất sử dụng vào mục đích công cộng,,,
khainiem_datkinhdoanh,KhaiNiem,Đất kinh doanh,,,
khainiem_datkhongphaidatthuongmaidichvu,KhaiNiem,"Đất sản xuất, kinh doanh phi nông nghiệp không phải là đất thương mại, dịch vụ",,,
dieu_161_2013,DieuLuat,Điều 161. Đất xây dựng công trình ngầm,161.0,2013.0,"Điều 161.

Đất xây dựng công trình ngầm
1. Việc sử dụng đất để xây dựng công trình ngầm phải phù hợp với quy hoạch xây dựng công trình
ngầm, quy hoạch, kế hoạch sử dụng đất và các quy hoạch khác có liên quan đã được cơ quan nhà nước
có thẩm quyền phê duyệt.
2. Ủy ban nhân dân cấp tỉnh quyết định giao đất, cho thuê đất để xây dựng công trình ngầm theo quy
định của Chính phủ."
