id,label,name
chuthe_congannd,ChuThe,Công an nhân dân
chuthe_congan,ChuThe,Công an nhân dân
khainiem_congbo,KhaiNiem,Công bố
hanhviphaply_congbo,HanhViPhapLy,công bố kết quả thống kê đất đai
chuthe_congchucdiachinh,ChuThe,Công chức làm công tác địa chính
chuthe_congchuccapxa,ChuThe,Công chức làm công tác địa chính cấp xã
chuthe_congchuc,ChuThe,Công chức làm công tác địa chính ở cấp xã
chuthe_congchucdiachinhcapxa,ChuThe,Công chức làm công tác địa chính ở cấp xã
chuthe_congchucdiaoccapxa,ChuThe,Công chức làm nhiệm vụ địa chính cấp xã
chuthe_congchucquocphong,ChuThe,Công chức quốc phòng
khainiem_congchucdiachinh,KhaiNiem,Công chức địa chính
chuthe_congchucdiachinhxaphuongthitran,ChuThe,"công chức địa chính xã, phường, thị trấn"
chuthe_congchucvienchuc,ChuThe,"công chức, viên chức"
chuthe_congchucvienchucquanlydatdai,ChuThe,"công chức, viên chức thuộc cơ quan quản lý đất đai các cấp"
chuthe_congdan,ChuThe,công dân
khainiem_congkhai,KhaiNiem,Công khai
hanhviphaply_conghaiketquagiaiquyet,HanhViPhapLy,Công khai kết quả giải quyết
khainiem_congnghe,KhaiNiem,Công nghệ
chuthe_congnhanvienchucquocphong,ChuThe,Công nhân và viên chức quốc phòng
hanhviphaply_congnhanquyensudungdat,HanhViPhapLy,Công nhận quyền sử dụng đất
hanhviphaply_congnanqsdd,HanhViPhapLy,công nhận quyền sử dụng đất
khainiem_congtrinh,KhaiNiem,Công trình
khainiem_congtrinham,KhaiNiem,công trình am
chuthe_tochuccongte,ChuThe,Công trình công cộng
khainiem_congtrinhcosotoniao,KhaiNiem,công trình của cơ sở tôn giáo
khainiem_congtrinhditichlichsuvanhoa,KhaiNiem,công trình di tích lịch sử - văn hóa
khainiem_congtrinhhatang,KhaiNiem,"Công trình hạ tầng kỹ thuật, hạ tầng xã hội và công trình xây dựng khác"
khainiem_congtrinhmieu,KhaiNiem,công trình miếu
khainiem_congtrinhngam,KhaiNiem,công trình ngầm
khainiem_congtrinhphucvusinhhoatchung,KhaiNiem,công trình phục vụ sinh hoạt chung của cộng đồng dân cư
khainiem_congtrinhphucvudoisong,KhaiNiem,công trình phục vụ đời sống
khainiem_congtrinhsunghiepcongcapquocgia,KhaiNiem,công trình sự nghiệp công cấp quốc gia
khainiem_congtrinhsunghiepcongcapdiaohoung,KhaiNiem,công trình sự nghiệp công cấp địa phương
khainiem_congtrinhthugomxulychatthai,KhaiNiem,"công trình thu gom, xử lý chất thải"
khainiem_congtrinhtinnguong,KhaiNiem,công trình tín ngưỡng
khainiem_congtrinhtongiaohoplekhac,KhaiNiem,Công trình tôn giáo hợp pháp khác
khainiem_congtrinhxaydung,KhaiNiem,Công trình xây dựng
khainiem_congtrinhxaydungkhac,KhaiNiem,công trình xây dựng khác
khainiem_congtrinhdinh,KhaiNiem,công trình đình
khainiem_congtrinhden,KhaiNiem,công trình đền
khainiem_congtrinhduan,KhaiNiem,"Công trình, dự án"
chuthe_congtynonglamnghiep,ChuThe,"Công ty nông, lâm nghiệp"
khainiem_cotacquanlynhanuocvedatdai,KhaiNiem,công tác quản lý nhà nước về đất đai
khainiem_congvien,KhaiNiem,công viên
chuthe_coquan,ChuThe,cơ quan
chuthe_coquancochucnangquanlydatdai,ChuThe,Cơ quan có chức năng quản lý đất đai
chuthe_coquanlydatdai,ChuThe,Cơ quan có chức năng quản lý đất đai
chuthe_coquancongnangquanlydatdai,ChuThe,Cơ quan có chức năng quản lý đất đai
chuthe_coquancochucnangquanlydatdaicaphuyen,ChuThe,Cơ quan có chức năng quản lý đất đai ở địa phương (cấp huyện)
chuthe_coquancochucnangquanlydatdaicaptinh,ChuThe,Cơ quan có chức năng quản lý đất đai ở địa phương (cấp tỉnh)
chuthe_coquancothamquyen,ChuThe,Cơ quan có thẩm quyền
chuthe_coquanthamquyen,ChuThe,cơ quan có thẩm quyền
chuthe_coquan_co_tham_quyen,ChuThe,cơ quan có thẩm quyền
chuthe_coquanauthomquyen,ChuThe,Cơ quan có thẩm quyền
chuthe_cơquanbothamquyen,ChuThe,cơ quan có thẩm quyền
chuthe_coquancthamquyen,ChuThe,Cơ quan có thẩm quyền
chuthe_coquanhuuthamquyen,ChuThe,Cơ quan có thẩm quyền
chuthe_coquanauthuyen,ChuThe,Cơ quan có thẩm quyền
chuthe_coquanthamquyengiaiquyetthutuchinh,ChuThe,Cơ quan có thẩm quyền giải quyết thủ tục hành chính
chuthe_coquangiaiquyetthutuchanhchinh,ChuThe,Cơ quan giải quyết thủ tục hành chính
chuthe_coquancangbo,ChuThe,Cơ quan ngang Bộ
chuthe_coquannhanuoc,ChuThe,Cơ quan nhà nước
chuthe_coquannhanhanuoc,ChuThe,cơ quan nhà nước
chuthe_coquannhacothamquyen,ChuThe,Cơ quan nhà nước có thẩm quyền
chuthe_coquannhanuoccothamquyen,ChuThe,Cơ quan nhà nước có thẩm quyền
chuthe_coquannhancothamquyen,ChuThe,Cơ quan nhà nước có thẩm quyền
chuthe_quycannhanuoc,ChuThe,cơ quan nhà nước có thẩm quyền
dieukien_cokhanquanlynhanuoc,DieuKien,cơ quan nhà nước có thẩm quyền cho phép
chuthe_cơquanquanlynhanuocvedatdai,ChuThe,Cơ quan quản lý nhà nước về đất đai
khainiem_coquanquanlynhanuocvedatdai,KhaiNiem,Cơ quan quản lý nhà nước về đất đai
chuthe_coquanquanlydatdai,ChuThe,Cơ quan quản lý đất đai
khainiem_coquanquanlydatdai,KhaiNiem,Cơ quan quản lý đất đai
chuthe_coquanquanlydatdaicaccap,ChuThe,cơ quan quản lý đất đai các cấp
chuthe_coquanquanlydatdaicaptinhcaphuyen,ChuThe,"Cơ quan quản lý đất đai cấp tỉnh, cấp huyện"
chuthe_cqqldđhuyen,ChuThe,"Cơ quan quản lý đất đai của huyện, quận, thị xã, thành phố thuộc tỉnh"
chuthe_cqqldđtinh,ChuThe,"Cơ quan quản lý đất đai của tỉnh, thành phố trực thuộc trung ương"
chuthe_coquanquanlydatdaiotrunguong,ChuThe,Cơ quan quản lý đất đai ở trung ương
chuthe_coquanquanlydatdaiodiaphuong,ChuThe,Cơ quan quản lý đất đai ở địa phương
khainiem_coquanquanlydatdaiođiaophuong,KhaiNiem,Cơ quan quản lý đất đai ở địa phương
chuthe_coquanthihanhan,ChuThe,Cơ quan thi hành án
chuthe_coquan_thi_hanh_an,ChuThe,cơ quan thi hành án
chuthe_coquantiepnhanhoso,ChuThe,Cơ quan tiếp nhận hồ sơ
chuthe_coquantainuyenmoitruong,ChuThe,cơ quan tài nguyên và môi trường
chuthe_coquantainuyenvamontruong,ChuThe,Cơ quan tài nguyên và môi trường
chuthe_cobantochuc,ChuThe,Cơ quan tổ chức
chuthe_cophanvietnam,ChuThe,Cơ quan Đảng Cộng sản Việt Nam
chuthe_coquantochuc,ChuThe,"Cơ quan, tổ chức"
chuthe_coquantochuccolienquan,ChuThe,"cơ quan, tổ chức có liên quan"
chuthe_coquantochuccotrachnhiemboithuong,ChuThe,"Cơ quan, tổ chức có trách nhiệm bồi thường"
chuthe_coquantochuccuanhanuoc,ChuThe,"Cơ quan, tổ chức của Nhà nước"
chuthe_coquantochucquanly,ChuThe,"Cơ quan, tổ chức trực tiếp quản lý công trình"
chuthe_coquantochuccanhanlienquan,ChuThe,"Cơ quan, tổ chức, cá nhân khác có liên quan"
chuthe_coquanuyban,ChuThe,"cơ quan, đơn vị, tổ chức thực hiện bồi thường"
khainiem_cosodulieugiadat,KhaiNiem,Cơ sở dữ liệu giá đất
khainiem_cosodulieuquyhoachkehoachsudungdat,KhaiNiem,"Cơ sở dữ liệu quy hoạch, kế hoạch sử dụng đất"
khainiem_cosodulieudatdai,KhaiNiem,Cơ sở dữ liệu quốc gia về đất đai
khainiem_cosodulieukhoa,KhaiNiem,Cơ sở dữ liệu quốc gia về đất đai
khainiem_cosoduliequocgiavedatdai,KhaiNiem,Cơ sở dữ liệu quốc gia về đất đai
khainiem_cosodulieuquocgiavedatdai,KhaiNiem,cơ sở dữ liệu quốc gia về đất đai
khainiem_cosodulieukhoahocvedatdai,KhaiNiem,cơ sở dữ liệu quốc gia về đất đai
khainiem_cosodulieuthongkekiemkedatdai,KhaiNiem,"Cơ sở dữ liệu thống kê, kiểm kê đất đai"
khainiem_cosodulieudieutracobanvedatdai,KhaiNiem,Cơ sở dữ liệu điều tra cơ bản về đất đai
khainiem_cosodulieudatdaiquocgia,KhaiNiem,Cơ sở dữ liệu đất đai quốc gia
khainiem_cosodulieudiachinh,KhaiNiem,Cơ sở dữ liệu địa chính
khainiem_cosohotang,KhaiNiem,Cơ sở hỏa táng
khainiem_cosoluugiotrocot,KhaiNiem,Cơ sở lưu giữ tro cốt
chuthe_cosotongiao,ChuThe,Cơ sở tôn giáo
chuthe_cosotoniao,ChuThe,cơ sở tôn giáo
chuthe_coso_tongiao,ChuThe,Cơ sở tôn giáo
hanhviphaply_cuongchethuchienquyetdinhkiemdembatbuoc,HanhViPhapLy,Cưỡng chế thực hiện quyết định kiểm đếm bắt buộc
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,HanhViPhapLy,Cưỡng chế thực hiện quyết định thu hồi đất
khainiem_caicachhanhchinh,KhaiNiem,cải cách hành chính
hanhviphaply_cantrogaykhokhan,HanhViPhapLy,"Cản trở, gây khó khăn đối với việc sử dụng đất, việc thực hiện quyền của người sử dụng đất theo quy định của pháp luật"
hanhviphaply_cantrogaykhokhandoivoiviecthuchienquyennguoisudungdat,HanhViPhapLy,"Cản trở, gây khó khăn đối với việc thực hiện quyền của người sử dụng đất theo quy định của pháp luật"
chuthe_cangvuhangkhong,ChuThe,Cảng vụ hàng không
chuthe_cangvuhangkhongsanbay,ChuThe,Cảng vụ hàng không sân bay
hanhviphaply_capsudungdat,HanhViPhapLy,Cấp Giấy chứng nhận quyền sử dụng đất
hanhviphaply_capgiaychungnhan,HanhViPhapLy,"Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất"
hanhviphaply_caogiaychungnhan,HanhViPhapLy,"Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất"
chuthe_caphuyen,ChuThe,cấp huyện
hanhviphaply_capkhiga,HanhViPhapLy,Cấp khí ga
khainiem_capkhiga,KhaiNiem,Cấp khí ga
khainiem_capnuoc,KhaiNiem,cấp nước
khainiem_capnuocthoatnuoc,KhaiNiem,"Cấp nước, thoát nước"
chuthe_captinh,ChuThe,cấp tỉnh
chuthe_capxa,ChuThe,cấp xã
hanhviphaply_capthoatnuoc,HanhViPhapLy,"Cấp, thoát nước"
hanhviphaply_cophanhoanhnn,HanhViPhapLy,cổ phần hóa doanh nghiệp nhà nước
chuthe_conghoaxahoichunghiavietnam,ChuThe,Cộng hòa xã hội chủ nghĩa Việt Nam
chuthe_congdong,ChuThe,Cộng đồng
chuthe_congdongdancu,ChuThe,Cộng đồng dân cư
chuthe_conggdongdancu,ChuThe,Cộng đồng dân cư
chuthe_congdong_dancu,ChuThe,Cộng đồng dân cư
chuthe_congdongdancusudungdat,ChuThe,Cộng đồng dân cư sử dụng đất
chuthe_congdongdancucapxa,ChuThe,Cộng đồng dân cư trên địa bàn cấp xã nơi có rừng phòng hộ
khainiem_cumcongnghiep,KhaiNiem,Cụm công nghiệp
khainiem_danhlamthangcanh,KhaiNiem,danh lam thắng cảnh
dieukien_khudatdauthau,DieuKien,Danh mục các khu đất thực hiện đấu thầu dự án đầu tư có sử dụng đất được Hội đồng nhân dân cấp tỉnh quyết định
hanhviphaply_dichuyen_taisan,HanhViPhapLy,di chuyển tài sản
khainiem_ditichlichsuvanhoa,KhaiNiem,Di tích lịch sử - văn hóa
khainiem_dientich,KhaiNiem,Diện tích
khainiem_diệntichthuadat,KhaiNiem,diện tích thửa đất
khainiem_dientichtoithieu,KhaiNiem,diện tích tối thiểu
khainiem_dientichdatchothue,KhaiNiem,Diện tích đất cho thuê
khainiem_dienTichdatdagiao,KhaiNiem,diện tích đất đã được giao
khainiem_dientichdatduocchuyenmucdich,KhaiNiem,Diện tích đất được chuyển mục đích sử dụng
khainiem_dientichdatduoccongnhanquyensudung,KhaiNiem,Diện tích đất được công nhận quyền sử dụng đất
khainiem_dientichdatduocgiao,KhaiNiem,Diện tích đất được giao
chuthe_doanhnghiep,ChuThe,Doanh nghiệp
chuthe_doanh_nghiep,ChuThe,Doanh nghiệp
chuthe_doanhnghiep100vonnuocngoai,ChuThe,Doanh nghiệp 100% vốn nước ngoài
chuthe_doanhnghiepvocondautunuocngoai,ChuThe,Doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepcovondautunuocngoai,ChuThe,doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepkovondautunuocngoai,ChuThe,Doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepconvondautunuocngoai,ChuThe,doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepvonquantudautunuocngoai,ChuThe,Doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepvonđautunuocngoai,ChuThe,Doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepvonnuocngoai,ChuThe,Doanh nghiệp có vốn đầu tư nước ngoài
chuthe_doanhnghiepliendaoanh,ChuThe,doanh nghiệp liên doanh
chuthe_doanhnghiepliendoanh,ChuThe,Doanh nghiệp liên doanh
chuthe_doanhnghiepnhanuoc,ChuThe,Doanh nghiệp nhà nước
chuthe_doanhnghiepphattrienhatang,ChuThe,Doanh nghiệp phát triển hạ tầng
chuthe_doanhnghiepphattrienkhucongnghecao,ChuThe,Doanh nghiệp phát triển khu công nghệ cao
chuthe_doanhnghiepthuoclucluongvutrangnhandan,ChuThe,Doanh nghiệp thuộc lực lượng vũ trang nhân dân
chuthe_doanhnghiepvuanho,ChuThe,Doanh nghiệp vừa và nhỏ
hanhviphaply_dulichsinhthai,HanhViPhapLy,Du lịch sinh thái
chuthe_dantocthieuso,ChuThe,dân tộc thiểu số
hanhviphaply_cungcapthongtinvedatdai,HanhViPhapLy,"Dịch vụ cung cấp thông tin, dữ liệu về đất đai"
khainiem_dichvucongtructuyenvedatdai,KhaiNiem,Dịch vụ công trực tuyến về đất đai
khainiem_dichvucongdientu,KhaiNiem,Dịch vụ công điện tử
khainiem_dichvuhanhchinhcongvedatdai,KhaiNiem,Dịch vụ hành chính công về đất đai
hanhviphaply_dichvukhac,HanhViPhapLy,Dịch vụ khác theo quy định của pháp luật
hanhviphaply_tuvanxacdinhgiadat,HanhViPhapLy,Dịch vụ tư vấn xác định giá đất
hanhviphaply_dodacdiachinh,HanhViPhapLy,Dịch vụ đo đạc địa chính
hanhviphaply_dangkyddatdaicapgiaychungnhan,HanhViPhapLy,"Dịch vụ đăng ký đất đai, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất"
khainiem_dulieukehoachsudungdat,KhaiNiem,Dữ liệu kế hoạch sử dụng đất
khainiem_dulieuquyhoachkehoachsudungdat,KhaiNiem,"Dữ liệu quy hoạch, kế hoạch sử dụng đất"
khainiem_duan,KhaiNiem,Dự án
khainiem_duanbotrothadinhcu,KhaiNiem,"Dự án bồi thường, hỗ trợ, tái định cư"
khainiem_duancapthietkhac,KhaiNiem,Dự án cấp thiết khác
kha niệm_duanphattrienkinhtexahoi,KhaiNiem,dự án phát triển kinh tế - xã hội
khainiem_duanphattrienrungphongho,KhaiNiem,dự án phát triển rừng phòng hộ
khainiem_duanphattrienrungdacdung,KhaiNiem,dự án phát triển rừng đặc dụng
khainiem_duanphucvuquocphonganinh,KhaiNiem,"Dự án phục vụ quốc phòng, an ninh"
khainiem_duanquan trọngquocgia,KhaiNiem,Dự án quan trọng quốc gia
khainiem_duanquantrongquocgia,KhaiNiem,dự án quan trọng quốc gia
khainiem_duanxanxuatkinhdoanh,KhaiNiem,"Dự án sản xuất, kinh doanh"
dieukien_duanthuoctruonghopthuhoidat,DieuKien,Dự án thuộc các trường hợp thu hồi đất quy định tại Điều 61 và Điều 62 của Luật này
khainiem_duantaidinhcu,KhaiNiem,dự án tái định cư
khainiem_duandautu,KhaiNiem,Dự án đầu tư
kha niệm_duandautu,KhaiNiem,Dự án đầu tư
khainiem_dautu,KhaiNiem,Dự án đầu tư
khainiem_duandautuhatangnghiatrangnghiadia,KhaiNiem,"Dự án đầu tư hạ tầng nghĩa trang, nghĩa địa"
khainiem_dautusanxuatlamnghiep,KhaiNiem,dự án đầu tư sản xuất lâm nghiệp
khainiem_dautusanxuatmuoi,KhaiNiem,Dự án đầu tư sản xuất muối
khainiem_dautusanxuatnongnghiep,KhaiNiem,dự án đầu tư sản xuất nông nghiệp
khainiem_duandautuxaydungnhaodeban,KhaiNiem,Dự án đầu tư xây dựng nhà ở để bán
hanhviphaply_giahan,HanhViPhapLy,Gia hạn
hanhviphaply_giahansudungdat,HanhViPhapLy,gia hạn sử dụng đất
hanhviphaply_giaohanchisdd,HanhViPhapLy,gia hạn sử dụng đất
khainiem_giaodichdientuvedatdai,KhaiNiem,Giao dịch điện tử về đất đai
hanhviphaply_giaokhuvucbien,HanhViPhapLy,Giao khu vực biển
hanhviphaply_giaolaidatkhihethochat,HanhViPhapLy,Giao lại đất khi hết thời hạn sử dụng đất
hanhviphaply_giaolaidatkhibithuhoidat,HanhViPhapLy,Giao lại đất khi Nhà nước có quyết định thu hồi đất
hanhviphaply_giaonhan,HanhViPhapLy,giao nhận
hanhviphaply_giaorung,HanhViPhapLy,Giao rừng
khainiem_giaothong,KhaiNiem,giao thông
hanhviphaply_giaodat,HanhViPhapLy,giao đất
hanhvi_giaodat,HanhViPhapLy,Giao đất
khainiem_giaodat,KhaiNiem,Giao đất
hanhviphaply_giaodatcothutiensudungdat,HanhViPhapLy,Giao đất có thu tiền sử dụng đất
hanhviphaply_giaodato,HanhViPhapLy,Giao đất ở
hanhviphaply_giaodatchothue,HanhViPhapLy,"giao đất, cho thuê"
hanhviphaply_giaodatchothuedat,HanhViPhapLy,"Giao đất, cho thuê đất"
khainiem_giatriquyensudungdat,KhaiNiem,Giá trị quyền sử dụng đất
khainiem_giadat,KhaiNiem,Giá đất
khainiem_giadatcuthe,KhaiNiem,Giá đất cụ thể
hanhviphaply_giamsat,HanhViPhapLy,Giám sát
hanhviphaply_giamsatviecthihanh,HanhViPhapLy,Giám sát việc thi hành pháp luật về đất đai tại địa phương
hanhviphaply_giamsatvequanlyvasudungdatdai,HanhViPhapLy,giám sát về quản lý và sử dụng đất đai
hanhviphaply_giamsatviecquanlysudungdatdai,HanhViPhapLy,"giám sát đối với việc quản lý, sử dụng đất đai"
hanhviphaply_giamsatkiemsoat,HanhViPhapLy,"Giám sát, kiểm soát quá trình xử lý, bảo vệ, cải tạo, phục hồi đất"
chuthe_giaoviennhanvienyte,ChuThe,"Giáo viên, nhân viên y tế"
dieukien_giaiphongmatbang,DieuKien,Giải phóng mặt bằng
hanhviphaply_giaiquyettocao,HanhViPhapLy,"giải quyết khiếu nại, tố cáo"
hanhviphaply_giaiquyetthutuchanhchinh,HanhViPhapLy,giải quyết thủ tục hành chính
hanhviphaply_giaiquyettcdatdai,HanhViPhapLy,"Giải quyết tranh chấp về đất đai; giải quyết khiếu nại, tố cáo trong quản lý và sử dụng đất đai"
hanhviphaply_giaiquyettranhchap,HanhViPhapLy,"Giải quyết tranh chấp đất đai; giải quyết khiếu nại, tố cáo về đất đai"
hanhviphaply_giaitri,HanhViPhapLy,Giải trí
hanhviphaply_giangday,HanhViPhapLy,Giảng dạy
khainiem_giaychungnhanquyenshcongtrinhxaydung,KhaiNiem,Giấy chứng nhận quyền sở hữu công trình xây dựng
khainiem_giaychungnhanquyensohuucongbtrinhxaydung,KhaiNiem,Giấy chứng nhận quyền sở hữu công trình xây dựng
khainiem_giaychungnhanquyenshnha,KhaiNiem,Giấy chứng nhận quyền sở hữu nhà ở
khainiem_giaychungnhanquyensohuuonha,KhaiNiem,Giấy chứng nhận quyền sở hữu nhà ở
khainiem_giaychungnhanquyenshnhavavquysudungdat,KhaiNiem,Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở
